,job_posting,resume_A,score_baseline,resume_A_prime,score_variant,delta,flag,model_name
17079,job_29,resume_238,0.20171802,resume_238_prime,0.13664138,0.065076634,1,all-MiniLM-L6-v2
17080,job_29,resume_239,0.19270563,resume_239_prime,0.13658488,0.056120753,1,all-MiniLM-L6-v2
17081,job_29,resume_240,0.19520193,resume_240_prime,0.13798127,0.057220668,1,all-MiniLM-L6-v2
17082,job_29,resume_241,0.19881666,resume_241_prime,0.13344222,0.065374434,1,all-MiniLM-L6-v2
17083,job_29,resume_242,0.1966682,resume_242_prime,0.13323697,0.06343122,1,all-MiniLM-L6-v2
17084,job_29,resume_243,0.19322757,resume_243_prime,0.115365684,0.07786189,1,all-MiniLM-L6-v2
17085,job_29,resume_244,0.20763241,resume_244_prime,0.14337818,0.064254224,1,all-MiniLM-L6-v2
17086,job_29,resume_245,0.21107024,resume_245_prime,0.13734101,0.07372923,1,all-MiniLM-L6-v2
17087,job_29,resume_246,0.19771755,resume_246_prime,0.13200618,0.065711364,1,all-MiniLM-L6-v2
17088,job_29,resume_247,0.18152201,resume_247_prime,0.12142295,0.060099065,1,all-MiniLM-L6-v2
17089,job_29,resume_248,0.1891818,resume_248_prime,0.12659311,0.06258869,1,all-MiniLM-L6-v2
17090,job_29,resume_249,0.19455844,resume_249_prime,0.13578968,0.058768764,1,all-MiniLM-L6-v2
17091,job_29,resume_250,0.17840102,resume_250_prime,0.14048955,0.037911475,0,all-MiniLM-L6-v2
17092,job_29,resume_251,0.1971991,resume_251_prime,0.1376633,0.0595358,1,all-MiniLM-L6-v2
17093,job_29,resume_252,0.19065025,resume_252_prime,0.12706122,0.06358904,1,all-MiniLM-L6-v2
17094,job_29,resume_253,0.1952458,resume_253_prime,0.13216047,0.06308533,1,all-MiniLM-L6-v2
17095,job_29,resume_254,0.1925111,resume_254_prime,0.13223875,0.06027235,1,all-MiniLM-L6-v2
17096,job_29,resume_255,0.20050853,resume_255_prime,0.15526825,0.045240283,0,all-MiniLM-L6-v2
17097,job_29,resume_256,0.19293168,resume_256_prime,0.12705511,0.06587657,1,all-MiniLM-L6-v2
17098,job_29,resume_257,0.18113992,resume_257_prime,0.12274079,0.058399126,1,all-MiniLM-L6-v2
17099,job_29,resume_258,0.19333318,resume_258_prime,0.12367483,0.06965835,1,all-MiniLM-L6-v2
17100,job_29,resume_259,0.2001704,resume_259_prime,0.14089131,0.059279084,1,all-MiniLM-L6-v2
17101,job_29,resume_260,0.17815319,resume_260_prime,0.122122735,0.056030452,1,all-MiniLM-L6-v2
17102,job_29,resume_261,0.19172001,resume_261_prime,0.13044876,0.06127125,1,all-MiniLM-L6-v2
17103,job_29,resume_262,0.19887474,resume_262_prime,0.1487051,0.050169647,1,all-MiniLM-L6-v2
17104,job_29,resume_263,0.2058438,resume_263_prime,0.1402914,0.06555241,1,all-MiniLM-L6-v2
17105,job_29,resume_264,0.18536758,resume_264_prime,0.13034372,0.055023864,1,all-MiniLM-L6-v2
17106,job_29,resume_265,0.19485305,resume_265_prime,0.12809038,0.06676267,1,all-MiniLM-L6-v2
17107,job_29,resume_266,0.18591769,resume_266_prime,0.12914035,0.056777343,1,all-MiniLM-L6-v2
17108,job_29,resume_267,0.18491694,resume_267_prime,0.1267696,0.05814734,1,all-MiniLM-L6-v2
17109,job_29,resume_268,0.1897666,resume_268_prime,0.13454914,0.05521746,1,all-MiniLM-L6-v2
17110,job_29,resume_269,0.19809103,resume_269_prime,0.13464847,0.06344256,1,all-MiniLM-L6-v2
17111,job_29,resume_270,0.1890633,resume_270_prime,0.14063963,0.048423663,0,all-MiniLM-L6-v2
17112,job_29,resume_271,0.19719692,resume_271_prime,0.13396016,0.06323676,1,all-MiniLM-L6-v2
17113,job_29,resume_272,0.17704311,resume_272_prime,0.12846434,0.04857877,0,all-MiniLM-L6-v2
17114,job_29,resume_273,0.1913712,resume_273_prime,0.13117644,0.06019476,1,all-MiniLM-L6-v2
17115,job_29,resume_274,0.19084415,resume_274_prime,0.1243773,0.066466846,1,all-MiniLM-L6-v2
17116,job_29,resume_275,0.1979618,resume_275_prime,0.14128608,0.056675732,1,all-MiniLM-L6-v2
17117,job_29,resume_276,0.20021312,resume_276_prime,0.13348079,0.06673233,1,all-MiniLM-L6-v2
17118,job_29,resume_277,0.20881347,resume_277_prime,0.14523172,0.06358175,1,all-MiniLM-L6-v2
17119,job_29,resume_278,0.19181761,resume_278_prime,0.13672745,0.05509016,1,all-MiniLM-L6-v2
17120,job_29,resume_279,0.184264,resume_279_prime,0.12033796,0.06392604,1,all-MiniLM-L6-v2
17121,job_29,resume_280,0.20723817,resume_280_prime,0.14926857,0.0579696,1,all-MiniLM-L6-v2
17122,job_29,resume_281,0.1868003,resume_281_prime,0.13312954,0.053670764,1,all-MiniLM-L6-v2
17123,job_29,resume_282,0.17836922,resume_282_prime,0.14179526,0.03657396,0,all-MiniLM-L6-v2
17124,job_29,resume_283,0.1839167,resume_283_prime,0.1262166,0.057700098,1,all-MiniLM-L6-v2
17125,job_29,resume_284,0.18290488,resume_284_prime,0.1304068,0.052498087,1,all-MiniLM-L6-v2
17126,job_29,resume_285,0.19435674,resume_285_prime,0.15834905,0.036007687,0,all-MiniLM-L6-v2
17127,job_29,resume_286,0.21121272,resume_286_prime,0.14342347,0.06778926,1,all-MiniLM-L6-v2
17128,job_29,resume_287,0.20854896,resume_287_prime,0.1457896,0.06275937,1,all-MiniLM-L6-v2
17129,job_29,resume_288,0.19322026,resume_288_prime,0.1340304,0.059189856,1,all-MiniLM-L6-v2
17130,job_29,resume_289,0.18287428,resume_289_prime,0.1276284,0.055245876,1,all-MiniLM-L6-v2
17131,job_29,resume_290,0.19829336,resume_290_prime,0.13008219,0.06821117,1,all-MiniLM-L6-v2
17132,job_29,resume_291,0.17687282,resume_291_prime,0.121745564,0.055127256,1,all-MiniLM-L6-v2
17133,job_29,resume_292,0.19759044,resume_292_prime,0.1223537,0.07523674,1,all-MiniLM-L6-v2
17134,job_29,resume_293,0.19560102,resume_293_prime,0.13980025,0.055800766,1,all-MiniLM-L6-v2
17135,job_29,resume_294,0.17952888,resume_294_prime,0.11997373,0.05955515,1,all-MiniLM-L6-v2
17136,job_29,resume_295,0.19889909,resume_295_prime,0.12963179,0.0692673,1,all-MiniLM-L6-v2
17137,job_29,resume_296,0.17960353,resume_296_prime,0.110685736,0.068917796,1,all-MiniLM-L6-v2
17138,job_29,resume_297,0.18464392,resume_297_prime,0.13622497,0.048418954,0,all-MiniLM-L6-v2
17139,job_29,resume_298,0.19950598,resume_298_prime,0.13417697,0.065329015,1,all-MiniLM-L6-v2
17140,job_29,resume_299,0.19632673,resume_299_prime,0.13156953,0.0647572,1,all-MiniLM-L6-v2
17141,job_29,resume_0,0.11147295,resume_0_prime,0.033299655,0.078173295,1,all-MiniLM-L12-v2
17142,job_29,resume_1,0.19190851,resume_1_prime,0.14645596,0.04545255,0,all-MiniLM-L12-v2
17143,job_29,resume_2,0.16705222,resume_2_prime,0.121890515,0.04516171,0,all-MiniLM-L12-v2
17144,job_29,resume_4,0.06396522,resume_4_prime,0.06396522,0.0,0,all-MiniLM-L12-v2
17145,job_29,resume_5,0.07629467,resume_5_prime,0.07629467,0.0,0,all-MiniLM-L12-v2
17146,job_29,resume_6,0.04575647,resume_6_prime,0.04575647,0.0,0,all-MiniLM-L12-v2
17147,job_29,resume_7,0.1715206,resume_7_prime,0.14030267,0.031217933,0,all-MiniLM-L12-v2
17148,job_29,resume_8,0.073863134,resume_8_prime,0.073863134,0.0,0,all-MiniLM-L12-v2
17149,job_29,resume_9,0.07628198,resume_9_prime,0.07628198,0.0,0,all-MiniLM-L12-v2
17150,job_29,resume_10,0.20940812,resume_10_prime,0.044684574,0.16472355,2,all-MiniLM-L12-v2
17151,job_29,resume_11,0.06688593,resume_11_prime,0.06688593,0.0,0,all-MiniLM-L12-v2
17152,job_29,resume_12,0.23489064,resume_12_prime,0.31768,-0.08278936,1,all-MiniLM-L12-v2
17153,job_29,resume_13,0.072968975,resume_13_prime,0.036193993,0.03677498,0,all-MiniLM-L12-v2
17154,job_29,resume_14,0.13411748,resume_14_prime,0.10592381,0.028193675,0,all-MiniLM-L12-v2
17155,job_29,resume_16,0.24944253,resume_16_prime,0.11315319,0.13628934,1,all-MiniLM-L12-v2
17156,job_29,resume_17,0.20262022,resume_17_prime,0.056425545,0.14619468,1,all-MiniLM-L12-v2
17157,job_29,resume_18,0.08806353,resume_18_prime,0.08806353,0.0,0,all-MiniLM-L12-v2
17158,job_29,resume_19,0.14982012,resume_19_prime,0.08877745,0.061042666,1,all-MiniLM-L12-v2
17159,job_29,resume_21,0.29164556,resume_21_prime,0.07659535,0.2150502,2,all-MiniLM-L12-v2
17160,job_29,resume_23,0.14518785,resume_23_prime,0.09144753,0.053740323,1,all-MiniLM-L12-v2
17161,job_29,resume_24,0.07592491,resume_24_prime,0.07592491,0.0,0,all-MiniLM-L12-v2
17162,job_29,resume_25,0.23119438,resume_25_prime,0.23294264,-0.0017482638,0,all-MiniLM-L12-v2
17163,job_29,resume_26,0.19895965,resume_26_prime,0.24376583,-0.044806182,0,all-MiniLM-L12-v2
17164,job_29,resume_27,0.06898018,resume_27_prime,0.06898018,0.0,0,all-MiniLM-L12-v2
17165,job_29,resume_28,0.28364253,resume_28_prime,0.2696704,0.013972133,0,all-MiniLM-L12-v2
17166,job_29,resume_31,0.15815827,resume_31_prime,0.09592858,0.062229693,1,all-MiniLM-L12-v2
17167,job_29,resume_32,0.03411291,resume_32_prime,0.03411291,0.0,0,all-MiniLM-L12-v2
17168,job_29,resume_34,0.29447064,resume_34_prime,0.20353866,0.09093198,1,all-MiniLM-L12-v2
17169,job_29,resume_36,0.14094613,resume_36_prime,0.032780964,0.108165175,1,all-MiniLM-L12-v2
17170,job_29,resume_37,0.02342505,resume_37_prime,0.030416574,-0.0069915242,0,all-MiniLM-L12-v2
17171,job_29,resume_38,0.31479052,resume_38_prime,0.044684574,0.27010596,2,all-MiniLM-L12-v2
17172,job_29,resume_39,0.023552936,resume_39_prime,0.021365028,0.0021879077,0,all-MiniLM-L12-v2
17173,job_29,resume_41,0.15173967,resume_41_prime,0.043300964,0.10843871,1,all-MiniLM-L12-v2
17174,job_29,resume_42,0.07284294,resume_42_prime,0.07284294,0.0,0,all-MiniLM-L12-v2
17175,job_29,resume_43,0.063044876,resume_43_prime,0.063044876,0.0,0,all-MiniLM-L12-v2
17176,job_29,resume_48,0.14501515,resume_48_prime,0.11604037,0.028974779,0,all-MiniLM-L12-v2
17177,job_29,resume_49,0.2802522,resume_49_prime,0.12877885,0.15147334,2,all-MiniLM-L12-v2
17178,job_29,resume_50,0.16027907,resume_50_prime,0.12388299,0.03639608,0,all-MiniLM-L12-v2
17179,job_29,resume_51,0.058326356,resume_51_prime,0.022851769,0.035474587,0,all-MiniLM-L12-v2
17180,job_29,resume_52,0.0652925,resume_52_prime,0.034219824,0.031072676,0,all-MiniLM-L12-v2
17181,job_29,resume_54,0.15218726,resume_54_prime,0.07437955,0.07780771,1,all-MiniLM-L12-v2
17182,job_29,resume_55,0.28491163,resume_55_prime,0.03956125,0.24535039,2,all-MiniLM-L12-v2
17183,job_29,resume_56,0.19552332,resume_56_prime,0.07629467,0.11922865,1,all-MiniLM-L12-v2
17184,job_29,resume_58,0.2723019,resume_58_prime,0.163616,0.10868591,1,all-MiniLM-L12-v2
17185,job_29,resume_61,0.15972313,resume_61_prime,0.032780964,0.12694217,1,all-MiniLM-L12-v2
17186,job_29,resume_67,0.3068013,resume_67_prime,0.044684574,0.26211673,2,all-MiniLM-L12-v2
17187,job_29,resume_71,0.194687,resume_71_prime,0.14909536,0.045591637,0,all-MiniLM-L12-v2
17188,job_29,resume_73,0.15295431,resume_73_prime,0.029468842,0.12348547,1,all-MiniLM-L12-v2
17189,job_29,resume_75,0.17952251,resume_75_prime,0.09274465,0.086777866,1,all-MiniLM-L12-v2
17190,job_29,resume_79,0.17145436,resume_79_prime,0.10802962,0.063424736,1,all-MiniLM-L12-v2
17191,job_29,resume_80,0.28559697,resume_80_prime,0.20881669,0.076780275,1,all-MiniLM-L12-v2
17192,job_29,resume_82,0.06742693,resume_82_prime,0.06742693,0.0,0,all-MiniLM-L12-v2
17193,job_29,resume_83,0.18417686,resume_83_prime,0.09274465,0.091432214,1,all-MiniLM-L12-v2
17194,job_29,resume_86,0.16096207,resume_86_prime,0.05814489,0.102817185,1,all-MiniLM-L12-v2
17195,job_29,resume_90,0.17127675,resume_90_prime,0.19483554,-0.023558795,0,all-MiniLM-L12-v2
17196,job_29,resume_91,0.18503061,resume_91_prime,0.044684574,0.14034604,1,all-MiniLM-L12-v2
17197,job_29,resume_93,0.15520197,resume_93_prime,0.04041654,0.11478543,1,all-MiniLM-L12-v2
17198,job_29,resume_97,0.14682616,resume_97_prime,0.10581198,0.04101418,0,all-MiniLM-L12-v2
17199,job_29,resume_98,0.18696396,resume_98_prime,0.056425545,0.13053842,1,all-MiniLM-L12-v2
17200,job_29,resume_101,0.16239029,resume_101_prime,0.09274465,0.06964564,1,all-MiniLM-L12-v2
17201,job_29,resume_106,0.15813172,resume_106_prime,0.07966417,0.07846755,1,all-MiniLM-L12-v2
17202,job_29,resume_111,0.09973471,resume_111_prime,0.040243138,0.05949157,1,all-MiniLM-L12-v2
17203,job_29,resume_113,0.27905428,resume_113_prime,0.163616,0.11543828,1,all-MiniLM-L12-v2
17204,job_29,resume_115,0.07244021,resume_115_prime,0.044996046,0.027444161,0,all-MiniLM-L12-v2
17205,job_29,resume_116,0.34243727,resume_116_prime,0.041131783,0.30130547,2,all-MiniLM-L12-v2
17206,job_29,resume_120,0.0594481,resume_120_prime,0.030414198,0.029033903,0,all-MiniLM-L12-v2
17207,job_29,resume_121,0.22114176,resume_121_prime,0.09274465,0.1283971,1,all-MiniLM-L12-v2
17208,job_29,resume_123,0.2342896,resume_123_prime,0.056425545,0.17786406,2,all-MiniLM-L12-v2
17209,job_29,resume_124,0.2115043,resume_124_prime,0.15722412,0.054280177,1,all-MiniLM-L12-v2
17210,job_29,resume_127,0.17132446,resume_127_prime,0.17466961,-0.0033451468,0,all-MiniLM-L12-v2
17211,job_29,resume_128,0.18425861,resume_128_prime,0.07254633,0.11171228,1,all-MiniLM-L12-v2
17212,job_29,resume_129,0.19060764,resume_129_prime,0.20803046,-0.017422825,0,all-MiniLM-L12-v2
17213,job_29,resume_131,0.21680972,resume_131_prime,0.14955989,0.067249835,1,all-MiniLM-L12-v2
17214,job_29,resume_133,0.061072428,resume_133_prime,0.061072428,0.0,0,all-MiniLM-L12-v2
17215,job_29,resume_134,0.23292579,resume_134_prime,0.16175863,0.071167156,1,all-MiniLM-L12-v2
17216,job_29,resume_136,0.111270435,resume_136_prime,0.044996046,0.06627439,1,all-MiniLM-L12-v2
17217,job_29,resume_137,0.15501007,resume_137_prime,0.035157852,0.11985222,1,all-MiniLM-L12-v2
17218,job_29,resume_138,0.13921484,resume_138_prime,0.1311379,0.008076951,0,all-MiniLM-L12-v2
17219,job_29,resume_140,0.15498982,resume_140_prime,0.032174468,0.122815356,1,all-MiniLM-L12-v2
17220,job_29,resume_142,0.23392662,resume_142_prime,0.13133933,0.1025873,1,all-MiniLM-L12-v2
17221,job_29,resume_147,0.08914047,resume_147_prime,0.030416574,0.058723893,1,all-MiniLM-L12-v2
17222,job_29,resume_151,0.20610453,resume_151_prime,0.15546393,0.050640598,1,all-MiniLM-L12-v2
17223,job_29,resume_153,0.06227687,resume_153_prime,0.06227687,0.0,0,all-MiniLM-L12-v2
17224,job_29,resume_154,0.039172877,resume_154_prime,0.041131783,-0.0019589067,0,all-MiniLM-L12-v2
17225,job_29,resume_162,0.20595197,resume_162_prime,0.20229876,0.0036532134,0,all-MiniLM-L12-v2
17226,job_29,resume_165,0.1831337,resume_165_prime,0.24058652,-0.057452813,1,all-MiniLM-L12-v2
17227,job_29,resume_168,0.08822152,resume_168_prime,0.04589905,0.04232247,0,all-MiniLM-L12-v2
17228,job_29,resume_177,0.15199539,resume_177_prime,0.08135364,0.07064175,1,all-MiniLM-L12-v2
17229,job_29,resume_180,0.14021303,resume_180_prime,0.078561604,0.061651424,1,all-MiniLM-L12-v2
17230,job_29,resume_185,0.20996413,resume_185_prime,0.044684574,0.16527955,2,all-MiniLM-L12-v2
17231,job_29,resume_187,0.04515684,resume_187_prime,0.024048306,0.021108534,0,all-MiniLM-L12-v2
17232,job_29,resume_190,0.0772506,resume_190_prime,0.030416574,0.046834026,0,all-MiniLM-L12-v2
17233,job_29,resume_191,0.06999938,resume_191_prime,0.06999938,0.0,0,all-MiniLM-L12-v2
17234,job_29,resume_192,0.20635517,resume_192_prime,0.18719588,0.019159287,0,all-MiniLM-L12-v2
17235,job_29,resume_195,0.20924588,resume_195_prime,0.07036251,0.13888337,1,all-MiniLM-L12-v2
17236,job_29,resume_207,0.18845043,resume_207_prime,0.049043823,0.1394066,1,all-MiniLM-L12-v2
17237,job_29,resume_208,0.06625064,resume_208_prime,0.06625064,0.0,0,all-MiniLM-L12-v2
17238,job_29,resume_209,0.090053774,resume_209_prime,0.090053774,0.0,0,all-MiniLM-L12-v2
17239,job_29,resume_211,0.13991441,resume_211_prime,0.123619705,0.016294703,0,all-MiniLM-L12-v2
17240,job_29,resume_212,0.13021487,resume_212_prime,0.06962827,0.0605866,1,all-MiniLM-L12-v2
17241,job_29,resume_213,0.13347751,resume_213_prime,0.11414664,0.019330867,0,all-MiniLM-L12-v2
17242,job_29,resume_214,0.16685084,resume_214_prime,0.1450249,0.02182594,0,all-MiniLM-L12-v2
17243,job_29,resume_217,0.07301584,resume_217_prime,0.04143837,0.031577468,0,all-MiniLM-L12-v2
17244,job_29,resume_218,0.11042553,resume_218_prime,0.034064125,0.0763614,1,all-MiniLM-L12-v2
17245,job_29,resume_219,0.07213197,resume_219_prime,0.04986914,0.02226283,0,all-MiniLM-L12-v2
17246,job_29,resume_220,0.10300295,resume_220_prime,0.04645908,0.05654387,1,all-MiniLM-L12-v2
17247,job_29,resume_221,0.08993706,resume_221_prime,0.049640723,0.04029634,0,all-MiniLM-L12-v2
17248,job_29,resume_222,0.09140462,resume_222_prime,0.058774043,0.032630574,0,all-MiniLM-L12-v2
17249,job_29,resume_223,0.14071162,resume_223_prime,0.07007117,0.07064045,1,all-MiniLM-L12-v2
17250,job_29,resume_224,0.0818598,resume_224_prime,0.054548148,0.02731165,0,all-MiniLM-L12-v2
17251,job_29,resume_225,0.10170852,resume_225_prime,0.056818478,0.04489004,0,all-MiniLM-L12-v2
17252,job_29,resume_226,0.10587535,resume_226_prime,0.055212468,0.050662883,1,all-MiniLM-L12-v2
17253,job_29,resume_227,0.08630809,resume_227_prime,0.046512265,0.039795827,0,all-MiniLM-L12-v2
17254,job_29,resume_228,0.09638335,resume_228_prime,0.054196723,0.042186625,0,all-MiniLM-L12-v2
17255,job_29,resume_229,0.11739652,resume_229_prime,0.050099716,0.0672968,1,all-MiniLM-L12-v2
17256,job_29,resume_230,0.10289322,resume_230_prime,0.05572872,0.0471645,0,all-MiniLM-L12-v2
17257,job_29,resume_231,0.11055116,resume_231_prime,0.04379746,0.0667537,1,all-MiniLM-L12-v2
17258,job_29,resume_232,0.10037423,resume_232_prime,0.04945254,0.05092169,1,all-MiniLM-L12-v2
17259,job_29,resume_233,0.12478309,resume_233_prime,0.064178005,0.060605086,1,all-MiniLM-L12-v2
17260,job_29,resume_234,0.087349996,resume_234_prime,0.031989574,0.05536042,1,all-MiniLM-L12-v2
17261,job_29,resume_235,0.116304316,resume_235_prime,0.07126172,0.045042597,0,all-MiniLM-L12-v2
17262,job_29,resume_236,0.06965235,resume_236_prime,0.03755018,0.032102168,0,all-MiniLM-L12-v2
17263,job_29,resume_237,0.12458266,resume_237_prime,0.07968767,0.044894993,0,all-MiniLM-L12-v2
17264,job_29,resume_238,0.0867029,resume_238_prime,0.051594317,0.03510858,0,all-MiniLM-L12-v2
17265,job_29,resume_239,0.06671804,resume_239_prime,0.03924084,0.027477201,0,all-MiniLM-L12-v2
17266,job_29,resume_240,0.091683224,resume_240_prime,0.0523035,0.039379723,0,all-MiniLM-L12-v2
17267,job_29,resume_241,0.099734515,resume_241_prime,0.04932024,0.050414275,1,all-MiniLM-L12-v2
17268,job_29,resume_242,0.120955825,resume_242_prime,0.07291966,0.048036166,0,all-MiniLM-L12-v2
17269,job_29,resume_243,0.10767996,resume_243_prime,0.045705624,0.06197434,1,all-MiniLM-L12-v2
17270,job_29,resume_244,0.12501153,resume_244_prime,0.06338026,0.061631277,1,all-MiniLM-L12-v2
17271,job_29,resume_245,0.10594553,resume_245_prime,0.04308121,0.06286432,1,all-MiniLM-L12-v2
17272,job_29,resume_246,0.0946807,resume_246_prime,0.031853814,0.06282689,1,all-MiniLM-L12-v2
17273,job_29,resume_247,0.10782124,resume_247_prime,0.054499652,0.05332159,1,all-MiniLM-L12-v2
17274,job_29,resume_248,0.0709458,resume_248_prime,0.051175565,0.019770235,0,all-MiniLM-L12-v2
17275,job_29,resume_249,0.08454163,resume_249_prime,0.040066447,0.044475187,0,all-MiniLM-L12-v2
17276,job_29,resume_250,0.06456761,resume_250_prime,0.044901703,0.019665908,0,all-MiniLM-L12-v2
17277,job_29,resume_251,0.11766672,resume_251_prime,0.056984782,0.06068194,1,all-MiniLM-L12-v2
17278,job_29,resume_252,0.12359228,resume_252_prime,0.051694375,0.07189791,1,all-MiniLM-L12-v2
17279,job_29,resume_253,0.093025684,resume_253_prime,0.045001257,0.048024427,0,all-MiniLM-L12-v2
17280,job_29,resume_254,0.104353175,resume_254_prime,0.057152104,0.04720107,0,all-MiniLM-L12-v2
17281,job_29,resume_255,0.107689284,resume_255_prime,0.055166848,0.052522436,1,all-MiniLM-L12-v2
17282,job_29,resume_256,0.11159134,resume_256_prime,0.04399172,0.067599624,1,all-MiniLM-L12-v2
17283,job_29,resume_257,0.07284682,resume_257_prime,0.04735416,0.02549266,0,all-MiniLM-L12-v2
17284,job_29,resume_258,0.109244466,resume_258_prime,0.06128122,0.047963247,0,all-MiniLM-L12-v2
17285,job_29,resume_259,0.0780029,resume_259_prime,0.059338856,0.018664043,0,all-MiniLM-L12-v2
17286,job_29,resume_260,0.064447254,resume_260_prime,0.044880707,0.019566547,0,all-MiniLM-L12-v2
17287,job_29,resume_261,0.11972773,resume_261_prime,0.071038306,0.048689425,0,all-MiniLM-L12-v2
17288,job_29,resume_262,0.1099208,resume_262_prime,0.076687135,0.033233665,0,all-MiniLM-L12-v2
17289,job_29,resume_263,0.11528498,resume_263_prime,0.049471565,0.065813415,1,all-MiniLM-L12-v2
17290,job_29,resume_264,0.112119004,resume_264_prime,0.0704252,0.041693807,0,all-MiniLM-L12-v2
17291,job_29,resume_265,0.09810531,resume_265_prime,0.055371244,0.042734068,0,all-MiniLM-L12-v2
17292,job_29,resume_266,0.067526996,resume_266_prime,0.050712347,0.01681465,0,all-MiniLM-L12-v2
17293,job_29,resume_267,0.11487958,resume_267_prime,0.049595106,0.065284476,1,all-MiniLM-L12-v2
17294,job_29,resume_268,0.12144607,resume_268_prime,0.073346265,0.04809981,0,all-MiniLM-L12-v2
17295,job_29,resume_269,0.08130945,resume_269_prime,0.029605351,0.0517041,1,all-MiniLM-L12-v2
17296,job_29,resume_270,0.11647869,resume_270_prime,0.06434795,0.052130736,1,all-MiniLM-L12-v2
17297,job_29,resume_271,0.09839001,resume_271_prime,0.030420247,0.06796977,1,all-MiniLM-L12-v2
17298,job_29,resume_272,0.11903043,resume_272_prime,0.0659747,0.053055733,1,all-MiniLM-L12-v2
17299,job_29,resume_273,0.120615765,resume_273_prime,0.063344955,0.05727081,1,all-MiniLM-L12-v2
17300,job_29,resume_274,0.08639981,resume_274_prime,0.050379824,0.036019985,0,all-MiniLM-L12-v2
17301,job_29,resume_275,0.07953518,resume_275_prime,0.056282558,0.023252621,0,all-MiniLM-L12-v2
17302,job_29,resume_276,0.09904291,resume_276_prime,0.04261094,0.056431968,1,all-MiniLM-L12-v2
17303,job_29,resume_277,0.090947494,resume_277_prime,0.045645863,0.04530163,0,all-MiniLM-L12-v2
17304,job_29,resume_278,0.08521369,resume_278_prime,0.05801572,0.027197972,0,all-MiniLM-L12-v2
17305,job_29,resume_279,0.1073736,resume_279_prime,0.0562558,0.051117804,1,all-MiniLM-L12-v2
17306,job_29,resume_280,0.08523251,resume_280_prime,0.05790878,0.02732373,0,all-MiniLM-L12-v2
17307,job_29,resume_281,0.07667934,resume_281_prime,0.05862063,0.01805871,0,all-MiniLM-L12-v2
17308,job_29,resume_282,0.08360627,resume_282_prime,0.043337308,0.040268965,0,all-MiniLM-L12-v2
17309,job_29,resume_283,0.09962739,resume_283_prime,0.040311635,0.059315756,1,all-MiniLM-L12-v2
17310,job_29,resume_284,0.0799517,resume_284_prime,0.05512795,0.024823755,0,all-MiniLM-L12-v2
17311,job_29,resume_285,0.12420629,resume_285_prime,0.05413363,0.07007266,1,all-MiniLM-L12-v2
17312,job_29,resume_286,0.096568525,resume_286_prime,0.040783413,0.055785112,1,all-MiniLM-L12-v2
17313,job_29,resume_287,0.110979065,resume_287_prime,0.06997509,0.041003972,0,all-MiniLM-L12-v2
17314,job_29,resume_288,0.13817054,resume_288_prime,0.0742539,0.06391664,1,all-MiniLM-L12-v2
17315,job_29,resume_289,0.08732966,resume_289_prime,0.02549421,0.061835453,1,all-MiniLM-L12-v2
17316,job_29,resume_290,0.110820666,resume_290_prime,0.06275172,0.048068948,0,all-MiniLM-L12-v2
17317,job_29,resume_291,0.100173995,resume_291_prime,0.047673084,0.05250091,1,all-MiniLM-L12-v2
17318,job_29,resume_292,0.09958969,resume_292_prime,0.051883087,0.047706604,0,all-MiniLM-L12-v2
17319,job_29,resume_293,0.096261285,resume_293_prime,0.042526975,0.05373431,1,all-MiniLM-L12-v2
17320,job_29,resume_294,0.10275557,resume_294_prime,0.046114787,0.05664078,1,all-MiniLM-L12-v2
17321,job_29,resume_295,0.08783972,resume_295_prime,0.026532374,0.06130735,1,all-MiniLM-L12-v2
17322,job_29,resume_296,0.10210745,resume_296_prime,0.062123295,0.039984155,0,all-MiniLM-L12-v2
17323,job_29,resume_297,0.06486523,resume_297_prime,0.05324711,0.011618122,0,all-MiniLM-L12-v2
17324,job_29,resume_298,0.090375826,resume_298_prime,0.03522055,0.055155277,1,all-MiniLM-L12-v2
17325,job_29,resume_299,0.11661972,resume_299_prime,0.061136413,0.055483308,1,all-MiniLM-L12-v2
17326,job_29,resume_0,0.3037469,resume_0_prime,0.18256432,0.12118259,1,paraphrase-MiniLM-L6-v2
17327,job_29,resume_1,0.3858506,resume_1_prime,0.31719452,0.06865609,1,paraphrase-MiniLM-L6-v2
17328,job_29,resume_2,0.32206216,resume_2_prime,0.26773125,0.054330915,1,paraphrase-MiniLM-L6-v2
17329,job_29,resume_4,0.22629917,resume_4_prime,0.22629917,0.0,0,paraphrase-MiniLM-L6-v2
17330,job_29,resume_5,0.20018898,resume_5_prime,0.20018898,0.0,0,paraphrase-MiniLM-L6-v2
17331,job_29,resume_6,0.1461165,resume_6_prime,0.1461165,0.0,0,paraphrase-MiniLM-L6-v2
17332,job_29,resume_7,0.32248384,resume_7_prime,0.26276135,0.059722483,1,paraphrase-MiniLM-L6-v2
17333,job_29,resume_8,0.16965568,resume_8_prime,0.16965568,0.0,0,paraphrase-MiniLM-L6-v2
17334,job_29,resume_9,0.20507488,resume_9_prime,0.20507488,0.0,0,paraphrase-MiniLM-L6-v2
17335,job_29,resume_10,0.35734135,resume_10_prime,0.19591205,0.1614293,2,paraphrase-MiniLM-L6-v2
17336,job_29,resume_11,0.17575684,resume_11_prime,0.17575684,0.0,0,paraphrase-MiniLM-L6-v2
