,job_posting,resume,similarity_score,model_name
14552,job_24,resume_16,0.13246319,paraphrase-MiniLM-L6-v2
14553,job_24,resume_262,0.13160066,paraphrase-MiniLM-L6-v2
14554,job_24,resume_36,0.13104762,paraphrase-MiniLM-L6-v2
14555,job_24,resume_288,0.13070603,paraphrase-MiniLM-L6-v2
14556,job_24,resume_207,0.13043974,paraphrase-MiniLM-L6-v2
14557,job_24,resume_98,0.12974031,paraphrase-MiniLM-L6-v2
14558,job_24,resume_187,0.12935576,paraphrase-MiniLM-L6-v2
14559,job_24,resume_287,0.12910268,paraphrase-MiniLM-L6-v2
14560,job_24,resume_32,0.12862451,paraphrase-MiniLM-L6-v2
14561,job_24,resume_111,0.12838705,paraphrase-MiniLM-L6-v2
14562,job_24,resume_261,0.12716733,paraphrase-MiniLM-L6-v2
14563,job_24,resume_147,0.12696165,paraphrase-MiniLM-L6-v2
14564,job_24,resume_13,0.12654798,paraphrase-MiniLM-L6-v2
14565,job_24,resume_256,0.12639715,paraphrase-MiniLM-L6-v2
14566,job_24,resume_134,0.12627286,paraphrase-MiniLM-L6-v2
14567,job_24,resume_212,0.12610522,paraphrase-MiniLM-L6-v2
14568,job_24,resume_93,0.12601143,paraphrase-MiniLM-L6-v2
14569,job_24,resume_52,0.12525292,paraphrase-MiniLM-L6-v2
14570,job_24,resume_5,0.12522206,paraphrase-MiniLM-L6-v2
14571,job_24,resume_226,0.1250548,paraphrase-MiniLM-L6-v2
14572,job_24,resume_236,0.12452648,paraphrase-MiniLM-L6-v2
14573,job_24,resume_123,0.12384948,paraphrase-MiniLM-L6-v2
14574,job_24,resume_41,0.121682025,paraphrase-MiniLM-L6-v2
14575,job_24,resume_214,0.121583134,paraphrase-MiniLM-L6-v2
14576,job_24,resume_137,0.12157956,paraphrase-MiniLM-L6-v2
14577,job_24,resume_79,0.12137759,paraphrase-MiniLM-L6-v2
14578,job_24,resume_131,0.12133895,paraphrase-MiniLM-L6-v2
14579,job_24,resume_168,0.120741114,paraphrase-MiniLM-L6-v2
14580,job_24,resume_124,0.119534895,paraphrase-MiniLM-L6-v2
14581,job_24,resume_101,0.1191553,paraphrase-MiniLM-L6-v2
14582,job_24,resume_190,0.11767715,paraphrase-MiniLM-L6-v2
14583,job_24,resume_115,0.117604695,paraphrase-MiniLM-L6-v2
14584,job_24,resume_75,0.11615178,paraphrase-MiniLM-L6-v2
14585,job_24,resume_39,0.115377486,paraphrase-MiniLM-L6-v2
14586,job_24,resume_165,0.113868,paraphrase-MiniLM-L6-v2
14587,job_24,resume_154,0.11175341,paraphrase-MiniLM-L6-v2
14588,job_24,resume_97,0.11099632,paraphrase-MiniLM-L6-v2
14589,job_24,resume_120,0.1109396,paraphrase-MiniLM-L6-v2
14590,job_24,resume_297,0.1106222,paraphrase-MiniLM-L6-v2
14591,job_24,resume_136,0.1100263,paraphrase-MiniLM-L6-v2
14592,job_24,resume_50,0.10486709,paraphrase-MiniLM-L6-v2
14593,job_24,resume_180,0.1034849,paraphrase-MiniLM-L6-v2
14594,job_24,resume_86,0.10249473,paraphrase-MiniLM-L6-v2
14595,job_24,resume_23,0.101392105,paraphrase-MiniLM-L6-v2
14596,job_24,resume_51,0.092582054,paraphrase-MiniLM-L6-v2
14597,job_24,resume_0,0.076020114,paraphrase-MiniLM-L6-v2
14598,job_24,resume_55,0.06843767,paraphrase-MiniLM-L6-v2
14599,job_24,resume_2,0.03416103,paraphrase-MiniLM-L6-v2
14600,job_25,resume_12,0.3919847,all-MiniLM-L6-v2
14601,job_25,resume_80,0.3692555,all-MiniLM-L6-v2
14602,job_25,resume_59,0.35520422,all-MiniLM-L6-v2
14603,job_25,resume_127,0.34680066,all-MiniLM-L6-v2
14604,job_25,resume_19,0.3456303,all-MiniLM-L6-v2
14605,job_25,resume_213,0.3450672,all-MiniLM-L6-v2
14606,job_25,resume_28,0.3403615,all-MiniLM-L6-v2
14607,job_25,resume_32,0.33898365,all-MiniLM-L6-v2
14608,job_25,resume_203,0.33800355,all-MiniLM-L6-v2
14609,job_25,resume_151,0.31905288,all-MiniLM-L6-v2
14610,job_25,resume_48,0.31281656,all-MiniLM-L6-v2
14611,job_25,resume_164,0.31251416,all-MiniLM-L6-v2
14612,job_25,resume_1,0.3100837,all-MiniLM-L6-v2
14613,job_25,resume_47,0.3054986,all-MiniLM-L6-v2
14614,job_25,resume_135,0.3032598,all-MiniLM-L6-v2
14615,job_25,resume_108,0.30114907,all-MiniLM-L6-v2
14616,job_25,resume_18,0.299293,all-MiniLM-L6-v2
14617,job_25,resume_110,0.29800355,all-MiniLM-L6-v2
14618,job_25,resume_162,0.2949192,all-MiniLM-L6-v2
14619,job_25,resume_25,0.29450536,all-MiniLM-L6-v2
14620,job_25,resume_16,0.29205927,all-MiniLM-L6-v2
14621,job_25,resume_192,0.2897846,all-MiniLM-L6-v2
14622,job_25,resume_187,0.28779867,all-MiniLM-L6-v2
14623,job_25,resume_115,0.28721392,all-MiniLM-L6-v2
14624,job_25,resume_98,0.2860466,all-MiniLM-L6-v2
14625,job_25,resume_17,0.28423667,all-MiniLM-L6-v2
14626,job_25,resume_93,0.2837069,all-MiniLM-L6-v2
14627,job_25,resume_89,0.28330976,all-MiniLM-L6-v2
14628,job_25,resume_23,0.2825234,all-MiniLM-L6-v2
14629,job_25,resume_71,0.28068122,all-MiniLM-L6-v2
14630,job_25,resume_182,0.28015387,all-MiniLM-L6-v2
14631,job_25,resume_193,0.27968818,all-MiniLM-L6-v2
14632,job_25,resume_69,0.27933663,all-MiniLM-L6-v2
14633,job_25,resume_2,0.2772876,all-MiniLM-L6-v2
14634,job_25,resume_14,0.2772439,all-MiniLM-L6-v2
14635,job_25,resume_20,0.27648467,all-MiniLM-L6-v2
14636,job_25,resume_6,0.2762668,all-MiniLM-L6-v2
14637,job_25,resume_207,0.27512774,all-MiniLM-L6-v2
14638,job_25,resume_212,0.27344173,all-MiniLM-L6-v2
14639,job_25,resume_11,0.2725578,all-MiniLM-L6-v2
14640,job_25,resume_214,0.27173704,all-MiniLM-L6-v2
14641,job_25,resume_201,0.2716404,all-MiniLM-L6-v2
14642,job_25,resume_152,0.2687774,all-MiniLM-L6-v2
14643,job_25,resume_102,0.26805234,all-MiniLM-L6-v2
14644,job_25,resume_124,0.26752266,all-MiniLM-L6-v2
14645,job_25,resume_40,0.26698512,all-MiniLM-L6-v2
14646,job_25,resume_128,0.26635507,all-MiniLM-L6-v2
14647,job_25,resume_7,0.2662775,all-MiniLM-L6-v2
14648,job_25,resume_109,0.26604196,all-MiniLM-L6-v2
14649,job_25,resume_36,0.2643191,all-MiniLM-L6-v2
14650,job_25,resume_142,0.26295707,all-MiniLM-L6-v2
14651,job_25,resume_123,0.26279953,all-MiniLM-L6-v2
14652,job_25,resume_34,0.262022,all-MiniLM-L6-v2
14653,job_25,resume_191,0.26194412,all-MiniLM-L6-v2
14654,job_25,resume_113,0.26126948,all-MiniLM-L6-v2
14655,job_25,resume_58,0.26122957,all-MiniLM-L6-v2
14656,job_25,resume_136,0.2592139,all-MiniLM-L6-v2
14657,job_25,resume_4,0.25878388,all-MiniLM-L6-v2
14658,job_25,resume_26,0.25876355,all-MiniLM-L6-v2
14659,job_25,resume_211,0.25858057,all-MiniLM-L6-v2
14660,job_25,resume_8,0.25843912,all-MiniLM-L6-v2
14661,job_25,resume_70,0.25733048,all-MiniLM-L6-v2
14662,job_25,resume_168,0.25709385,all-MiniLM-L6-v2
14663,job_25,resume_154,0.25543788,all-MiniLM-L6-v2
14664,job_25,resume_181,0.2540808,all-MiniLM-L6-v2
14665,job_25,resume_106,0.2520761,all-MiniLM-L6-v2
14666,job_25,resume_209,0.25147748,all-MiniLM-L6-v2
14667,job_25,resume_27,0.25117034,all-MiniLM-L6-v2
14668,job_25,resume_126,0.25061822,all-MiniLM-L6-v2
14669,job_25,resume_51,0.25039348,all-MiniLM-L6-v2
14670,job_25,resume_111,0.24985531,all-MiniLM-L6-v2
14671,job_25,resume_41,0.24981813,all-MiniLM-L6-v2
14672,job_25,resume_165,0.24940977,all-MiniLM-L6-v2
14673,job_25,resume_153,0.24910614,all-MiniLM-L6-v2
14674,job_25,resume_13,0.24882595,all-MiniLM-L6-v2
14675,job_25,resume_199,0.24799377,all-MiniLM-L6-v2
14676,job_25,resume_195,0.24765258,all-MiniLM-L6-v2
14677,job_25,resume_119,0.2459797,all-MiniLM-L6-v2
14678,job_25,resume_161,0.24540609,all-MiniLM-L6-v2
14679,job_25,resume_49,0.24508698,all-MiniLM-L6-v2
14680,job_25,resume_24,0.24298875,all-MiniLM-L6-v2
14681,job_25,resume_90,0.24291724,all-MiniLM-L6-v2
14682,job_25,resume_82,0.24170668,all-MiniLM-L6-v2
14683,job_25,resume_55,0.24043617,all-MiniLM-L6-v2
14684,job_25,resume_116,0.2396967,all-MiniLM-L6-v2
14685,job_25,resume_31,0.23795263,all-MiniLM-L6-v2
14686,job_25,resume_286,0.23707017,all-MiniLM-L6-v2
14687,job_25,resume_42,0.2366696,all-MiniLM-L6-v2
14688,job_25,resume_91,0.23616067,all-MiniLM-L6-v2
14689,job_25,resume_134,0.23551789,all-MiniLM-L6-v2
14690,job_25,resume_299,0.23550206,all-MiniLM-L6-v2
14691,job_25,resume_177,0.2354611,all-MiniLM-L6-v2
14692,job_25,resume_155,0.23509437,all-MiniLM-L6-v2
14693,job_25,resume_220,0.23501974,all-MiniLM-L6-v2
14694,job_25,resume_54,0.23434706,all-MiniLM-L6-v2
14695,job_25,resume_293,0.23306476,all-MiniLM-L6-v2
14696,job_25,resume_140,0.2330523,all-MiniLM-L6-v2
14697,job_25,resume_243,0.23196134,all-MiniLM-L6-v2
14698,job_25,resume_232,0.2312754,all-MiniLM-L6-v2
14699,job_25,resume_223,0.23088449,all-MiniLM-L6-v2
14700,job_25,resume_56,0.22914693,all-MiniLM-L6-v2
14701,job_25,resume_61,0.22879855,all-MiniLM-L6-v2
14702,job_25,resume_21,0.22871028,all-MiniLM-L6-v2
14703,job_25,resume_79,0.2283001,all-MiniLM-L6-v2
14704,job_25,resume_5,0.22775298,all-MiniLM-L6-v2
14705,job_25,resume_10,0.22747552,all-MiniLM-L6-v2
14706,job_25,resume_267,0.22690019,all-MiniLM-L6-v2
14707,job_25,resume_255,0.2263154,all-MiniLM-L6-v2
14708,job_25,resume_296,0.2256738,all-MiniLM-L6-v2
14709,job_25,resume_261,0.22473422,all-MiniLM-L6-v2
14710,job_25,resume_283,0.22431627,all-MiniLM-L6-v2
14711,job_25,resume_297,0.22427993,all-MiniLM-L6-v2
14712,job_25,resume_217,0.2242532,all-MiniLM-L6-v2
14713,job_25,resume_285,0.22407326,all-MiniLM-L6-v2
14714,job_25,resume_230,0.22364104,all-MiniLM-L6-v2
14715,job_25,resume_235,0.22343132,all-MiniLM-L6-v2
14716,job_25,resume_263,0.22338875,all-MiniLM-L6-v2
14717,job_25,resume_295,0.22313759,all-MiniLM-L6-v2
14718,job_25,resume_202,0.22288312,all-MiniLM-L6-v2
14719,job_25,resume_43,0.22230189,all-MiniLM-L6-v2
14720,job_25,resume_276,0.22217841,all-MiniLM-L6-v2
14721,job_25,resume_216,0.22163953,all-MiniLM-L6-v2
14722,job_25,resume_254,0.22153306,all-MiniLM-L6-v2
14723,job_25,resume_290,0.22134745,all-MiniLM-L6-v2
14724,job_25,resume_287,0.2210877,all-MiniLM-L6-v2
14725,job_25,resume_275,0.22103432,all-MiniLM-L6-v2
14726,job_25,resume_239,0.22100177,all-MiniLM-L6-v2
14727,job_25,resume_97,0.22056024,all-MiniLM-L6-v2
14728,job_25,resume_265,0.22031601,all-MiniLM-L6-v2
14729,job_25,resume_249,0.22025016,all-MiniLM-L6-v2
14730,job_25,resume_244,0.2202208,all-MiniLM-L6-v2
14731,job_25,resume_277,0.22019807,all-MiniLM-L6-v2
14732,job_25,resume_298,0.21995386,all-MiniLM-L6-v2
14733,job_25,resume_73,0.2196476,all-MiniLM-L6-v2
14734,job_25,resume_282,0.21960084,all-MiniLM-L6-v2
14735,job_25,resume_245,0.2193088,all-MiniLM-L6-v2
14736,job_25,resume_294,0.21901602,all-MiniLM-L6-v2
14737,job_25,resume_221,0.2185086,all-MiniLM-L6-v2
14738,job_25,resume_264,0.21845391,all-MiniLM-L6-v2
14739,job_25,resume_222,0.21807876,all-MiniLM-L6-v2
14740,job_25,resume_52,0.21763,all-MiniLM-L6-v2
14741,job_25,resume_225,0.2174598,all-MiniLM-L6-v2
14742,job_25,resume_137,0.21701136,all-MiniLM-L6-v2
14743,job_25,resume_247,0.21689299,all-MiniLM-L6-v2
14744,job_25,resume_185,0.21684699,all-MiniLM-L6-v2
14745,job_25,resume_269,0.21620533,all-MiniLM-L6-v2
14746,job_25,resume_273,0.21563485,all-MiniLM-L6-v2
14747,job_25,resume_180,0.2153477,all-MiniLM-L6-v2
14748,job_25,resume_231,0.21380621,all-MiniLM-L6-v2
14749,job_25,resume_233,0.21312657,all-MiniLM-L6-v2
14750,job_25,resume_86,0.21311447,all-MiniLM-L6-v2
14751,job_25,resume_238,0.21291699,all-MiniLM-L6-v2
14752,job_25,resume_242,0.2126842,all-MiniLM-L6-v2
14753,job_25,resume_289,0.21250474,all-MiniLM-L6-v2
14754,job_25,resume_228,0.2124841,all-MiniLM-L6-v2
14755,job_25,resume_39,0.2124518,all-MiniLM-L6-v2
14756,job_25,resume_279,0.21214738,all-MiniLM-L6-v2
14757,job_25,resume_240,0.21182162,all-MiniLM-L6-v2
14758,job_25,resume_229,0.21179256,all-MiniLM-L6-v2
14759,job_25,resume_274,0.21141985,all-MiniLM-L6-v2
14760,job_25,resume_241,0.21138752,all-MiniLM-L6-v2
14761,job_25,resume_271,0.21125042,all-MiniLM-L6-v2
14762,job_25,resume_268,0.21097682,all-MiniLM-L6-v2
14763,job_25,resume_280,0.21030815,all-MiniLM-L6-v2
14764,job_25,resume_219,0.20933884,all-MiniLM-L6-v2
14765,job_25,resume_0,0.20930609,all-MiniLM-L6-v2
14766,job_25,resume_133,0.2092357,all-MiniLM-L6-v2
14767,job_25,resume_88,0.20900589,all-MiniLM-L6-v2
14768,job_25,resume_258,0.20894927,all-MiniLM-L6-v2
14769,job_25,resume_248,0.20866157,all-MiniLM-L6-v2
14770,job_25,resume_184,0.20798871,all-MiniLM-L6-v2
14771,job_25,resume_253,0.20793602,all-MiniLM-L6-v2
14772,job_25,resume_262,0.20712313,all-MiniLM-L6-v2
14773,job_25,resume_226,0.2070218,all-MiniLM-L6-v2
14774,job_25,resume_236,0.20684776,all-MiniLM-L6-v2
14775,job_25,resume_292,0.20642255,all-MiniLM-L6-v2
14776,job_25,resume_270,0.20630758,all-MiniLM-L6-v2
14777,job_25,resume_266,0.20630282,all-MiniLM-L6-v2
14778,job_25,resume_131,0.2059842,all-MiniLM-L6-v2
14779,job_25,resume_246,0.20584764,all-MiniLM-L6-v2
14780,job_25,resume_256,0.20571934,all-MiniLM-L6-v2
14781,job_25,resume_291,0.2054443,all-MiniLM-L6-v2
14782,job_25,resume_251,0.20457013,all-MiniLM-L6-v2
14783,job_25,resume_218,0.20456772,all-MiniLM-L6-v2
14784,job_25,resume_227,0.20402724,all-MiniLM-L6-v2
14785,job_25,resume_284,0.20297614,all-MiniLM-L6-v2
14786,job_25,resume_9,0.20297228,all-MiniLM-L6-v2
14787,job_25,resume_234,0.20249563,all-MiniLM-L6-v2
14788,job_25,resume_237,0.20186627,all-MiniLM-L6-v2
14789,job_25,resume_120,0.20073566,all-MiniLM-L6-v2
14790,job_25,resume_288,0.19970545,all-MiniLM-L6-v2
14791,job_25,resume_278,0.19947661,all-MiniLM-L6-v2
14792,job_25,resume_250,0.19927111,all-MiniLM-L6-v2
14793,job_25,resume_50,0.19867279,all-MiniLM-L6-v2
14794,job_25,resume_257,0.1983543,all-MiniLM-L6-v2
14795,job_25,resume_252,0.1981706,all-MiniLM-L6-v2
14796,job_25,resume_272,0.1977925,all-MiniLM-L6-v2
14797,job_25,resume_129,0.19680253,all-MiniLM-L6-v2
14798,job_25,resume_224,0.1957176,all-MiniLM-L6-v2
14799,job_25,resume_281,0.19548163,all-MiniLM-L6-v2
14800,job_25,resume_208,0.19500086,all-MiniLM-L6-v2
14801,job_25,resume_259,0.19425301,all-MiniLM-L6-v2
14802,job_25,resume_260,0.1933783,all-MiniLM-L6-v2
14803,job_25,resume_68,0.19288874,all-MiniLM-L6-v2
14804,job_25,resume_121,0.18696427,all-MiniLM-L6-v2
14805,job_25,resume_38,0.18641096,all-MiniLM-L6-v2
14806,job_25,resume_67,0.18610983,all-MiniLM-L6-v2
14807,job_25,resume_190,0.15987827,all-MiniLM-L6-v2
14808,job_25,resume_147,0.15447187,all-MiniLM-L6-v2
14809,job_25,resume_138,0.1543263,all-MiniLM-L6-v2
14810,job_25,resume_37,0.15242511,all-MiniLM-L6-v2
14811,job_25,resume_101,0.14446828,all-MiniLM-L6-v2
14812,job_25,resume_83,0.13606791,all-MiniLM-L6-v2
14813,job_25,resume_75,0.13603652,all-MiniLM-L6-v2
14814,job_25,resume_34,0.38598156,all-MiniLM-L12-v2
14815,job_25,resume_25,0.3626817,all-MiniLM-L12-v2
14816,job_25,resume_1,0.3485095,all-MiniLM-L12-v2
14817,job_25,resume_21,0.34342143,all-MiniLM-L12-v2
14818,job_25,resume_71,0.34247458,all-MiniLM-L12-v2
14819,job_25,resume_127,0.33803603,all-MiniLM-L12-v2
14820,job_25,resume_134,0.3349714,all-MiniLM-L12-v2
14821,job_25,resume_55,0.33101964,all-MiniLM-L12-v2
14822,job_25,resume_80,0.32880822,all-MiniLM-L12-v2
14823,job_25,resume_162,0.3286987,all-MiniLM-L12-v2
14824,job_25,resume_28,0.32741427,all-MiniLM-L12-v2
14825,job_25,resume_58,0.32737008,all-MiniLM-L12-v2
14826,job_25,resume_113,0.32656625,all-MiniLM-L12-v2
14827,job_25,resume_192,0.32562923,all-MiniLM-L12-v2
14828,job_25,resume_213,0.32535195,all-MiniLM-L12-v2
14829,job_25,resume_151,0.32467172,all-MiniLM-L12-v2
14830,job_25,resume_56,0.32220462,all-MiniLM-L12-v2
14831,job_25,resume_165,0.31958872,all-MiniLM-L12-v2
14832,job_25,resume_23,0.3132323,all-MiniLM-L12-v2
14833,job_25,resume_49,0.31085953,all-MiniLM-L12-v2
14834,job_25,resume_48,0.3100958,all-MiniLM-L12-v2
14835,job_25,resume_142,0.30764216,all-MiniLM-L12-v2
14836,job_25,resume_207,0.30716264,all-MiniLM-L12-v2
14837,job_25,resume_116,0.304497,all-MiniLM-L12-v2
14838,job_25,resume_12,0.303741,all-MiniLM-L12-v2
14839,job_25,resume_131,0.30290693,all-MiniLM-L12-v2
14840,job_25,resume_7,0.30229858,all-MiniLM-L12-v2
14841,job_25,resume_195,0.29782903,all-MiniLM-L12-v2
14842,job_25,resume_31,0.29628646,all-MiniLM-L12-v2
14843,job_25,resume_124,0.29550964,all-MiniLM-L12-v2
14844,job_25,resume_123,0.29246196,all-MiniLM-L12-v2
14845,job_25,resume_212,0.285497,all-MiniLM-L12-v2
14846,job_25,resume_214,0.28220794,all-MiniLM-L12-v2
14847,job_25,resume_26,0.27758664,all-MiniLM-L12-v2
14848,job_25,resume_90,0.2770771,all-MiniLM-L12-v2
14849,job_25,resume_50,0.27577528,all-MiniLM-L12-v2
14850,job_25,resume_128,0.27545652,all-MiniLM-L12-v2
14851,job_25,resume_177,0.27288526,all-MiniLM-L12-v2
14852,job_25,resume_67,0.272503,all-MiniLM-L12-v2
14853,job_25,resume_223,0.27055734,all-MiniLM-L12-v2
14854,job_25,resume_137,0.27024686,all-MiniLM-L12-v2
14855,job_25,resume_41,0.26992032,all-MiniLM-L12-v2
14856,job_25,resume_288,0.26978132,all-MiniLM-L12-v2
14857,job_25,resume_16,0.26972958,all-MiniLM-L12-v2
14858,job_25,resume_93,0.26880056,all-MiniLM-L12-v2
14859,job_25,resume_237,0.2663707,all-MiniLM-L12-v2
14860,job_25,resume_211,0.26235482,all-MiniLM-L12-v2
14861,job_25,resume_97,0.26172578,all-MiniLM-L12-v2
14862,job_25,resume_106,0.25735676,all-MiniLM-L12-v2
14863,job_25,resume_17,0.25583035,all-MiniLM-L12-v2
14864,job_25,resume_19,0.25506976,all-MiniLM-L12-v2
14865,job_25,resume_268,0.25315037,all-MiniLM-L12-v2
14866,job_25,resume_98,0.25247842,all-MiniLM-L12-v2
14867,job_25,resume_272,0.2518595,all-MiniLM-L12-v2
14868,job_25,resume_247,0.249914,all-MiniLM-L12-v2
14869,job_25,resume_79,0.24977168,all-MiniLM-L12-v2
14870,job_25,resume_54,0.2492497,all-MiniLM-L12-v2
14871,job_25,resume_233,0.24830428,all-MiniLM-L12-v2
14872,job_25,resume_180,0.24805252,all-MiniLM-L12-v2
14873,job_25,resume_261,0.24732436,all-MiniLM-L12-v2
14874,job_25,resume_38,0.24631104,all-MiniLM-L12-v2
14875,job_25,resume_36,0.2453587,all-MiniLM-L12-v2
14876,job_25,resume_86,0.24509512,all-MiniLM-L12-v2
14877,job_25,resume_263,0.24375905,all-MiniLM-L12-v2
14878,job_25,resume_279,0.24353209,all-MiniLM-L12-v2
14879,job_25,resume_218,0.24314553,all-MiniLM-L12-v2
14880,job_25,resume_273,0.24299286,all-MiniLM-L12-v2
14881,job_25,resume_226,0.24171774,all-MiniLM-L12-v2
14882,job_25,resume_264,0.2412548,all-MiniLM-L12-v2
14883,job_25,resume_276,0.24078561,all-MiniLM-L12-v2
14884,job_25,resume_14,0.24047232,all-MiniLM-L12-v2
14885,job_25,resume_136,0.24010125,all-MiniLM-L12-v2
14886,job_25,resume_235,0.23986152,all-MiniLM-L12-v2
14887,job_25,resume_242,0.23951536,all-MiniLM-L12-v2
14888,job_25,resume_244,0.2390738,all-MiniLM-L12-v2
14889,job_25,resume_256,0.23898396,all-MiniLM-L12-v2
14890,job_25,resume_61,0.23861125,all-MiniLM-L12-v2
14891,job_25,resume_285,0.23801124,all-MiniLM-L12-v2
14892,job_25,resume_252,0.23731443,all-MiniLM-L12-v2
14893,job_25,resume_258,0.23731035,all-MiniLM-L12-v2
14894,job_25,resume_251,0.23714137,all-MiniLM-L12-v2
14895,job_25,resume_267,0.2360352,all-MiniLM-L12-v2
14896,job_25,resume_73,0.23535064,all-MiniLM-L12-v2
14897,job_25,resume_185,0.2350069,all-MiniLM-L12-v2
14898,job_25,resume_294,0.23435572,all-MiniLM-L12-v2
14899,job_25,resume_140,0.23418328,all-MiniLM-L12-v2
14900,job_25,resume_245,0.23318882,all-MiniLM-L12-v2
14901,job_25,resume_75,0.23268366,all-MiniLM-L12-v2
14902,job_25,resume_91,0.23258132,all-MiniLM-L12-v2
14903,job_25,resume_255,0.23147708,all-MiniLM-L12-v2
14904,job_25,resume_254,0.2313907,all-MiniLM-L12-v2
14905,job_25,resume_286,0.2307362,all-MiniLM-L12-v2
14906,job_25,resume_129,0.22935772,all-MiniLM-L12-v2
14907,job_25,resume_290,0.22886316,all-MiniLM-L12-v2
14908,job_25,resume_271,0.22880992,all-MiniLM-L12-v2
14909,job_25,resume_243,0.22868174,all-MiniLM-L12-v2
14910,job_25,resume_83,0.22864917,all-MiniLM-L12-v2
14911,job_25,resume_299,0.22812976,all-MiniLM-L12-v2
14912,job_25,resume_220,0.22779518,all-MiniLM-L12-v2
14913,job_25,resume_291,0.22779125,all-MiniLM-L12-v2
14914,job_25,resume_10,0.22730874,all-MiniLM-L12-v2
14915,job_25,resume_229,0.22679375,all-MiniLM-L12-v2
14916,job_25,resume_234,0.2262175,all-MiniLM-L12-v2
14917,job_25,resume_230,0.2255589,all-MiniLM-L12-v2
14918,job_25,resume_228,0.22468878,all-MiniLM-L12-v2
14919,job_25,resume_265,0.22429276,all-MiniLM-L12-v2
14920,job_25,resume_292,0.2235735,all-MiniLM-L12-v2
14921,job_25,resume_111,0.22355041,all-MiniLM-L12-v2
14922,job_25,resume_231,0.22346711,all-MiniLM-L12-v2
14923,job_25,resume_101,0.2225884,all-MiniLM-L12-v2
14924,job_25,resume_2,0.2218085,all-MiniLM-L12-v2
14925,job_25,resume_246,0.22140405,all-MiniLM-L12-v2
14926,job_25,resume_241,0.22084334,all-MiniLM-L12-v2
14927,job_25,resume_298,0.22012883,all-MiniLM-L12-v2
14928,job_25,resume_287,0.21959378,all-MiniLM-L12-v2
14929,job_25,resume_289,0.21841489,all-MiniLM-L12-v2
14930,job_25,resume_225,0.21796562,all-MiniLM-L12-v2
14931,job_25,resume_283,0.21688469,all-MiniLM-L12-v2
14932,job_25,resume_238,0.2168049,all-MiniLM-L12-v2
14933,job_25,resume_296,0.21392742,all-MiniLM-L12-v2
14934,job_25,resume_232,0.21202055,all-MiniLM-L12-v2
14935,job_25,resume_240,0.2094987,all-MiniLM-L12-v2
14936,job_25,resume_269,0.20872451,all-MiniLM-L12-v2
14937,job_25,resume_138,0.2079829,all-MiniLM-L12-v2
14938,job_25,resume_293,0.20752752,all-MiniLM-L12-v2
14939,job_25,resume_27,0.20723993,all-MiniLM-L12-v2
14940,job_25,resume_32,0.20665342,all-MiniLM-L12-v2
14941,job_25,resume_253,0.20598385,all-MiniLM-L12-v2
14942,job_25,resume_209,0.20504245,all-MiniLM-L12-v2
14943,job_25,resume_275,0.20445633,all-MiniLM-L12-v2
14944,job_25,resume_187,0.20208997,all-MiniLM-L12-v2
14945,job_25,resume_208,0.20098421,all-MiniLM-L12-v2
14946,job_25,resume_8,0.19918609,all-MiniLM-L12-v2
14947,job_25,resume_121,0.19858475,all-MiniLM-L12-v2
14948,job_25,resume_295,0.19767593,all-MiniLM-L12-v2
14949,job_25,resume_274,0.19389021,all-MiniLM-L12-v2
14950,job_25,resume_191,0.19111225,all-MiniLM-L12-v2
14951,job_25,resume_239,0.19109286,all-MiniLM-L12-v2
14952,job_25,resume_222,0.19101375,all-MiniLM-L12-v2
14953,job_25,resume_6,0.19027069,all-MiniLM-L12-v2
14954,job_25,resume_0,0.1890882,all-MiniLM-L12-v2
14955,job_25,resume_224,0.18892002,all-MiniLM-L12-v2
14956,job_25,resume_249,0.18881634,all-MiniLM-L12-v2
14957,job_25,resume_277,0.18759434,all-MiniLM-L12-v2
14958,job_25,resume_282,0.18718782,all-MiniLM-L12-v2
14959,job_25,resume_221,0.18664199,all-MiniLM-L12-v2
14960,job_25,resume_260,0.18607882,all-MiniLM-L12-v2
14961,job_25,resume_262,0.18576333,all-MiniLM-L12-v2
14962,job_25,resume_250,0.18530613,all-MiniLM-L12-v2
14963,job_25,resume_217,0.18494487,all-MiniLM-L12-v2
14964,job_25,resume_42,0.18438569,all-MiniLM-L12-v2
14965,job_25,resume_4,0.18427923,all-MiniLM-L12-v2
14966,job_25,resume_9,0.18386613,all-MiniLM-L12-v2
14967,job_25,resume_168,0.18383534,all-MiniLM-L12-v2
14968,job_25,resume_266,0.18317018,all-MiniLM-L12-v2
14969,job_25,resume_278,0.18163931,all-MiniLM-L12-v2
14970,job_25,resume_227,0.17973523,all-MiniLM-L12-v2
14971,job_25,resume_82,0.17957744,all-MiniLM-L12-v2
14972,job_25,resume_153,0.17838055,all-MiniLM-L12-v2
14973,job_25,resume_5,0.17739314,all-MiniLM-L12-v2
14974,job_25,resume_115,0.17608479,all-MiniLM-L12-v2
14975,job_25,resume_133,0.1760036,all-MiniLM-L12-v2
14976,job_25,resume_24,0.17492607,all-MiniLM-L12-v2
14977,job_25,resume_219,0.174668,all-MiniLM-L12-v2
14978,job_25,resume_51,0.17412257,all-MiniLM-L12-v2
14979,job_25,resume_236,0.17343843,all-MiniLM-L12-v2
14980,job_25,resume_18,0.1733264,all-MiniLM-L12-v2
14981,job_25,resume_248,0.17324224,all-MiniLM-L12-v2
14982,job_25,resume_147,0.17162609,all-MiniLM-L12-v2
